Date,Time,Air_temp(C),Dew_pt(C),Rela_hum(%),Wind_speed(m/s),Wind_dir(degree),Wind_gust(m/s)
07/26/1999,06:50,18.89,NaN,90.1,2.06,230.0,NaN
07/26/1999,07:50,19.39,NaN,87.3,2.57,240.0,NaN
07/26/1999,08:50,18.89,NaN,87.3,2.06,260.0,NaN
07/26/1999,09:50,18.89,NaN,87.3,0.00,0.0,NaN
07/26/1999,10:50,18.89,NaN,87.3,2.06,240.0,NaN
07/26/1999,11:50,18.89,NaN,87.3,2.57,250.0,NaN
07/26/1999,12:50,18.28,NaN,87.2,3.09,240.0,NaN
07/26/1999,13:50,18.28,NaN,87.2,2.57,230.0,NaN
07/26/1999,14:50,18.89,NaN,83.9,2.57,240.0,NaN
07/26/1999,15:50,19.39,NaN,78.8,2.06,270.0,NaN
07/26/1999,16:50,20.61,NaN,75.5,4.12,260.0,NaN
07/26/1999,17:50,21.72,NaN,70.5,2.57,240.0,NaN
07/26/1999,18:50,22.22,NaN,71.1,4.12,240.0,NaN
07/26/1999,19:50,21.11,NaN,73.2,5.14,240.0,NaN
07/26/1999,20:50,22.22,NaN,68.4,6.69,240.0,NaN
07/26/1999,21:50,22.22,NaN,71.1,7.72,240.0,NaN
07/26/1999,22:50,21.72,NaN,73.3,7.72,250.0,NaN
07/26/1999,23:50,20.61,NaN,78.4,7.20,250.0,NaN
07/27/1999,00:50,20.00,NaN,78.3,7.20,250.0,NaN
07/27/1999,01:50,18.89,NaN,83.9,7.20,260.0,NaN
07/27/1999,02:50,18.28,NaN,87.2,5.66,260.0,NaN
07/27/1999,03:50,18.28,NaN,84.5,4.63,250.0,NaN
07/27/1999,04:50,18.28,NaN,87.2,3.09,240.0,NaN
07/27/1999,05:50,18.28,NaN,84.5,3.60,250.0,NaN
07/27/1999,06:50,17.78,NaN,90.0,1.54,220.0,NaN
07/27/1999,07:50,17.78,NaN,90.0,3.09,240.0,NaN
07/27/1999,08:50,17.78,NaN,90.0,3.09,250.0,NaN
07/27/1999,09:50,17.78,NaN,90.0,2.06,250.0,NaN
07/27/1999,10:50,17.78,NaN,87.2,2.57,260.0,NaN
07/27/1999,11:50,17.78,NaN,87.2,3.09,250.0,NaN
07/27/1999,12:50,17.78,NaN,87.2,2.57,250.0,NaN
07/27/1999,13:50,17.78,NaN,87.2,3.09,250.0,NaN
07/27/1999,14:50,18.28,NaN,84.5,1.54,NaN,NaN
07/27/1999,15:50,18.89,NaN,81.3,2.06,210.0,NaN
07/27/1999,16:50,20.61,NaN,73.1,2.57,NaN,NaN
07/27/1999,17:50,20.61,NaN,73.1,4.63,260.0,NaN
07/27/1999,18:50,21.11,NaN,70.9,4.63,230.0,NaN
07/27/1999,19:50,21.11,NaN,73.2,5.14,240.0,NaN
07/27/1999,20:50,20.61,NaN,75.5,5.66,260.0,NaN
07/27/1999,21:50,21.11,NaN,73.2,5.66,250.0,8.23
07/27/1999,22:50,20.61,NaN,73.1,6.69,230.0,NaN
07/27/1999,23:50,20.00,NaN,75.9,6.17,230.0,NaN
07/28/1999,00:50,19.39,NaN,78.8,6.17,250.0,NaN
07/28/1999,01:50,18.89,NaN,81.3,6.17,260.0,NaN
07/28/1999,02:50,18.89,NaN,78.2,5.14,250.0,NaN
07/28/1999,03:50,18.28,NaN,81.2,4.63,240.0,NaN
07/28/1999,04:50,18.28,NaN,81.2,4.63,230.0,NaN
07/28/1999,05:50,18.28,NaN,84.5,4.63,260.0,NaN
07/28/1999,06:50,18.28,NaN,84.5,3.60,260.0,NaN
07/28/1999,07:50,17.78,NaN,87.2,2.57,260.0,NaN
07/28/1999,08:50,17.78,NaN,87.2,1.54,230.0,NaN
07/28/1999,09:50,17.78,NaN,87.2,2.06,250.0,NaN
07/28/1999,10:50,18.28,NaN,84.5,2.57,230.0,NaN
07/28/1999,11:50,17.78,NaN,90.0,2.57,260.0,NaN
07/28/1999,12:50,17.78,NaN,87.2,0.00,0.0,NaN
07/28/1999,13:50,18.28,NaN,84.5,0.00,0.0,NaN
07/28/1999,14:50,18.89,NaN,81.3,1.54,140.0,NaN
07/28/1999,15:50,19.39,NaN,78.8,0.00,0.0,NaN
07/28/1999,16:50,20.61,NaN,75.5,2.57,220.0,NaN
07/28/1999,17:50,20.61,NaN,75.5,4.63,250.0,NaN
07/28/1999,18:50,20.61,NaN,75.5,5.14,250.0,NaN
07/28/1999,19:50,21.11,NaN,73.2,5.14,240.0,NaN
07/28/1999,20:50,22.22,NaN,68.4,6.17,250.0,NaN
07/28/1999,21:50,21.11,NaN,73.2,6.69,250.0,NaN
07/28/1999,22:50,21.72,NaN,68.3,6.69,260.0,NaN
07/28/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
07/29/1999,00:50,20.61,NaN,75.5,6.17,250.0,NaN
07/29/1999,01:50,20.00,NaN,78.3,5.14,260.0,NaN
07/29/1999,02:50,19.39,NaN,72.9,3.09,240.0,NaN
07/29/1999,03:50,18.89,NaN,78.2,3.60,230.0,NaN
07/29/1999,04:50,18.89,NaN,78.2,4.12,240.0,NaN
07/29/1999,05:50,18.89,NaN,78.2,1.54,220.0,NaN
07/29/1999,06:50,18.89,NaN,78.2,1.54,260.0,NaN
07/29/1999,07:50,18.89,NaN,81.3,2.57,250.0,NaN
07/29/1999,08:50,18.28,NaN,84.5,2.57,260.0,NaN
07/29/1999,09:50,18.28,NaN,81.2,2.57,270.0,NaN
07/29/1999,10:50,18.28,NaN,87.2,1.54,260.0,NaN
07/29/1999,11:50,18.28,NaN,87.2,0.00,0.0,NaN
07/29/1999,12:50,18.28,NaN,87.2,0.00,0.0,NaN
07/29/1999,13:50,18.28,NaN,84.5,1.54,230.0,NaN
07/29/1999,14:50,19.39,NaN,81.4,0.00,0.0,NaN
07/29/1999,15:50,21.11,NaN,73.2,2.06,NaN,NaN
07/29/1999,16:50,21.72,NaN,73.3,4.12,260.0,NaN
07/29/1999,17:50,21.72,NaN,73.3,4.63,240.0,NaN
07/29/1999,18:50,22.22,NaN,66.2,4.63,250.0,NaN
07/29/1999,19:50,23.28,NaN,59.7,6.17,240.0,NaN
07/29/1999,20:50,23.28,NaN,59.7,6.17,240.0,NaN
07/29/1999,21:50,22.78,NaN,61.6,7.20,250.0,NaN
07/29/1999,22:50,22.22,NaN,71.1,6.69,250.0,NaN
07/29/1999,23:50,22.78,NaN,68.7,6.17,260.0,NaN
07/30/1999,00:50,21.72,NaN,73.3,4.63,240.0,NaN
07/30/1999,01:50,21.72,NaN,65.6,3.60,230.0,NaN
07/30/1999,02:50,21.11,NaN,73.2,3.09,NaN,NaN
07/30/1999,03:50,20.61,NaN,78.4,2.57,250.0,NaN
07/30/1999,04:50,20.00,NaN,81.5,2.06,240.0,NaN
07/30/1999,05:50,20.00,NaN,81.5,2.57,240.0,NaN
07/30/1999,06:50,20.00,NaN,75.9,2.57,250.0,NaN
07/30/1999,07:50,20.00,NaN,75.9,2.06,NaN,NaN
07/30/1999,08:50,19.39,NaN,81.4,2.06,240.0,NaN
07/30/1999,09:50,19.39,NaN,84.6,0.00,0.0,NaN
07/30/1999,10:50,19.39,NaN,81.4,0.00,0.0,NaN
07/30/1999,11:50,18.28,NaN,87.2,0.00,0.0,NaN
07/30/1999,12:50,18.28,NaN,84.5,1.54,60.0,NaN
07/30/1999,13:50,19.39,NaN,81.4,0.00,0.0,NaN
07/30/1999,14:50,20.00,NaN,78.3,1.54,110.0,NaN
07/30/1999,15:50,21.72,NaN,68.3,1.54,NaN,NaN
07/30/1999,16:50,22.78,NaN,68.7,3.60,230.0,NaN
07/30/1999,17:50,23.28,NaN,68.8,4.12,250.0,NaN
07/30/1999,18:50,23.28,NaN,68.8,4.63,250.0,NaN
07/30/1999,19:50,23.89,NaN,66.3,5.66,230.0,NaN
07/30/1999,20:50,23.28,NaN,64.1,5.66,250.0,NaN
07/30/1999,21:50,23.28,NaN,66.7,5.14,240.0,NaN
07/30/1999,22:50,23.89,NaN,64.3,6.17,250.0,NaN
07/30/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
07/31/1999,00:50,22.78,NaN,64.0,5.14,250.0,NaN
07/31/1999,01:50,21.72,NaN,68.3,5.66,260.0,NaN
07/31/1999,02:50,20.00,NaN,81.5,4.63,270.0,NaN
07/31/1999,03:50,20.00,NaN,84.1,3.09,260.0,NaN
07/31/1999,04:50,20.00,NaN,81.5,2.57,220.0,NaN
07/31/1999,05:50,20.00,NaN,81.5,2.06,160.0,NaN
07/31/1999,06:50,20.00,NaN,78.3,1.54,170.0,NaN
07/31/1999,07:50,20.00,NaN,75.9,2.06,250.0,NaN
07/31/1999,08:50,20.00,NaN,73.0,1.54,240.0,NaN
07/31/1999,09:50,19.39,NaN,72.9,2.06,170.0,NaN
07/31/1999,10:50,18.89,NaN,87.3,2.57,150.0,NaN
07/31/1999,11:50,18.89,NaN,83.9,3.09,150.0,NaN
07/31/1999,12:50,18.89,NaN,87.3,1.54,220.0,NaN
07/31/1999,13:50,18.89,NaN,87.3,2.06,240.0,NaN
07/31/1999,14:50,20.00,NaN,84.1,1.54,240.0,NaN
07/31/1999,15:50,20.61,NaN,78.4,2.57,230.0,NaN
07/31/1999,16:50,21.72,NaN,75.6,3.09,270.0,NaN
07/31/1999,17:50,22.22,NaN,73.4,4.12,260.0,NaN
07/31/1999,18:50,22.78,NaN,70.9,5.14,230.0,NaN
07/31/1999,19:50,22.78,NaN,68.7,5.14,230.0,NaN
07/31/1999,20:50,22.78,NaN,68.7,5.66,250.0,NaN
07/31/1999,21:50,22.78,NaN,68.7,5.66,230.0,NaN
07/31/1999,22:50,22.78,NaN,64.0,6.17,250.0,NaN
07/31/1999,23:50,22.22,NaN,63.7,6.69,260.0,NaN
08/01/1999,00:50,21.72,NaN,65.6,6.69,250.0,NaN
08/01/1999,01:50,21.11,NaN,68.1,4.63,240.0,NaN
08/01/1999,02:50,20.00,NaN,75.9,3.60,240.0,NaN
08/01/1999,03:50,19.39,NaN,81.4,3.60,230.0,NaN
08/01/1999,04:50,19.39,NaN,78.8,3.60,220.0,NaN
08/01/1999,05:50,19.39,NaN,81.4,3.60,240.0,NaN
08/01/1999,06:50,19.39,NaN,81.4,2.57,270.0,NaN
08/01/1999,07:50,19.39,NaN,81.4,0.00,0.0,NaN
08/01/1999,08:50,19.39,NaN,78.8,2.57,310.0,NaN
08/01/1999,09:50,18.89,NaN,78.2,0.00,0.0,NaN
08/01/1999,10:50,18.89,NaN,78.2,0.00,0.0,NaN
08/01/1999,11:50,18.89,NaN,78.2,1.54,330.0,NaN
08/01/1999,12:50,18.28,NaN,81.2,1.54,NaN,NaN
08/01/1999,13:50,18.28,NaN,81.2,2.06,80.0,NaN
08/01/1999,14:50,19.39,NaN,78.8,2.06,NaN,NaN
08/01/1999,15:50,21.11,NaN,73.2,1.54,NaN,NaN
08/01/1999,16:50,22.22,NaN,71.1,3.09,260.0,NaN
08/01/1999,17:50,21.72,NaN,73.3,4.63,270.0,NaN
08/01/1999,18:50,22.22,NaN,71.1,4.63,250.0,NaN
08/01/1999,19:50,22.78,NaN,68.7,5.14,250.0,NaN
08/01/1999,20:50,22.78,NaN,70.9,6.17,250.0,NaN
08/01/1999,21:50,22.22,NaN,73.4,4.63,250.0,NaN
08/01/1999,22:50,22.78,NaN,70.9,5.14,250.0,NaN
08/01/1999,23:50,22.22,NaN,71.1,6.17,250.0,NaN
08/02/1999,00:50,21.00,NaN,77.9,7.20,250.0,NaN
08/02/1999,01:50,20.61,NaN,78.4,5.14,260.0,NaN
08/02/1999,02:50,20.61,NaN,73.1,4.12,240.0,NaN
08/02/1999,03:50,20.00,NaN,75.9,3.60,230.0,NaN
08/02/1999,04:50,20.61,NaN,70.3,2.57,250.0,NaN
08/02/1999,05:50,20.61,NaN,73.1,1.54,200.0,NaN
08/02/1999,06:50,19.39,NaN,81.4,2.57,230.0,NaN
08/02/1999,07:50,20.00,NaN,84.1,2.57,260.0,NaN
08/02/1999,08:50,19.39,NaN,87.3,0.00,0.0,NaN
08/02/1999,09:50,19.39,NaN,87.3,2.06,260.0,NaN
08/02/1999,10:50,19.39,NaN,90.4,0.00,0.0,NaN
08/02/1999,11:50,18.89,NaN,90.1,2.06,250.0,NaN
08/02/1999,12:50,18.28,NaN,93.6,0.00,0.0,NaN
08/02/1999,13:50,18.89,NaN,90.1,0.00,0.0,NaN
08/02/1999,14:50,20.00,NaN,87.1,3.60,250.0,NaN
08/02/1999,15:50,20.00,NaN,87.1,3.60,240.0,NaN
08/02/1999,16:50,20.00,NaN,84.1,3.09,250.0,NaN
08/02/1999,17:50,21.72,NaN,75.6,2.57,240.0,NaN
08/02/1999,18:50,21.72,NaN,73.3,4.63,260.0,NaN
08/02/1999,19:50,22.00,NaN,73.3,6.17,270.0,NaN
08/02/1999,20:50,21.00,NaN,77.9,6.69,250.0,NaN
08/02/1999,21:50,21.00,NaN,77.9,6.69,250.0,NaN
08/02/1999,22:50,22.78,NaN,67.8,6.69,250.0,NaN
08/02/1999,23:50,22.78,NaN,67.3,6.17,260.0,NaN
08/03/1999,00:50,22.22,NaN,68.4,5.66,250.0,NaN
08/03/1999,01:50,23.28,NaN,78.8,5.66,250.0,NaN
08/03/1999,02:50,22.78,NaN,68.7,4.12,250.0,NaN
08/03/1999,03:50,22.78,NaN,61.6,3.09,240.0,NaN
08/03/1999,04:50,20.00,NaN,84.1,2.06,180.0,NaN
08/03/1999,05:50,20.61,NaN,78.4,0.00,0.0,NaN
08/03/1999,06:50,20.61,NaN,78.4,1.54,190.0,NaN
08/03/1999,07:50,20.00,NaN,81.5,0.00,0.0,NaN
08/03/1999,08:50,20.00,NaN,78.3,2.06,240.0,NaN
08/03/1999,09:50,19.39,NaN,84.6,1.54,220.0,NaN
08/03/1999,10:50,19.39,NaN,84.6,0.00,0.0,NaN
08/03/1999,11:50,19.39,NaN,84.6,2.06,230.0,NaN
08/03/1999,12:50,18.89,NaN,87.3,2.57,250.0,NaN
08/03/1999,13:50,19.39,NaN,84.6,0.00,0.0,NaN
08/03/1999,14:50,21.11,NaN,76.1,2.06,50.0,NaN
08/03/1999,15:50,22.78,NaN,66.1,2.06,130.0,NaN
08/03/1999,16:50,24.39,NaN,64.4,3.60,250.0,NaN
08/03/1999,17:50,23.89,NaN,66.3,4.63,240.0,NaN
08/03/1999,18:50,25.00,NaN,62.1,4.12,240.0,NaN
08/03/1999,19:50,25.00,NaN,57.9,5.66,240.0,NaN
08/03/1999,20:50,25.00,NaN,57.9,5.14,250.0,NaN
08/03/1999,21:50,24.39,NaN,58.1,6.69,250.0,NaN
08/03/1999,22:50,25.00,NaN,56.0,5.66,250.0,NaN
08/03/1999,23:50,23.89,NaN,64.3,5.66,250.0,NaN
08/04/1999,00:50,23.28,NaN,64.1,4.12,250.0,NaN
08/04/1999,01:50,22.78,NaN,64.0,3.09,230.0,NaN
08/04/1999,02:50,22.22,NaN,68.4,3.60,250.0,NaN
08/04/1999,03:50,21.11,NaN,78.5,1.54,240.0,NaN
08/04/1999,04:50,20.61,NaN,78.4,0.00,0.0,NaN
08/04/1999,05:50,20.61,NaN,73.1,2.57,230.0,NaN
08/04/1999,06:50,20.00,NaN,75.9,3.60,250.0,NaN
08/04/1999,07:50,19.39,NaN,78.8,3.09,260.0,NaN
08/04/1999,08:50,19.39,NaN,81.4,2.06,250.0,NaN
08/04/1999,09:50,20.00,NaN,81.5,1.54,290.0,NaN
08/04/1999,10:50,19.39,NaN,84.6,0.00,0.0,NaN
08/04/1999,11:50,18.89,NaN,87.3,1.54,240.0,NaN
08/04/1999,12:50,19.00,NaN,88.2,2.06,250.0,NaN
08/04/1999,13:50,18.89,NaN,87.3,1.54,250.0,NaN
08/04/1999,14:50,20.00,NaN,81.5,2.57,140.0,NaN
08/04/1999,15:50,21.11,NaN,76.1,3.09,130.0,NaN
08/04/1999,16:50,23.89,NaN,64.3,2.57,120.0,NaN
08/04/1999,17:50,25.61,NaN,59.9,1.54,110.0,NaN
08/04/1999,18:50,23.28,NaN,71.3,5.14,250.0,NaN
08/04/1999,19:50,22.22,NaN,71.1,6.17,240.0,NaN
08/04/1999,20:50,22.22,NaN,71.1,5.14,240.0,NaN
08/04/1999,21:50,22.22,NaN,73.4,5.66,230.0,NaN
08/04/1999,22:50,21.72,NaN,75.6,5.66,250.0,NaN
08/04/1999,23:50,20.61,NaN,81.0,5.14,250.0,NaN
08/05/1999,00:50,20.00,NaN,82.9,5.14,260.0,NaN
08/05/1999,01:50,20.00,NaN,78.3,4.12,250.0,NaN
08/05/1999,02:50,NaN,NaN,NaN,NaN,NaN,NaN
08/05/1999,03:50,19.00,NaN,82.8,3.60,240.0,NaN
08/05/1999,04:50,19.39,NaN,84.6,3.09,240.0,NaN
08/05/1999,05:50,19.00,NaN,82.8,1.54,280.0,NaN
08/05/1999,06:50,18.89,NaN,87.3,2.06,260.0,NaN
08/05/1999,07:50,19.00,NaN,82.8,2.57,160.0,NaN
08/05/1999,08:50,18.89,NaN,83.9,1.54,160.0,NaN
08/05/1999,09:50,20.00,NaN,77.8,3.60,80.0,NaN
08/05/1999,10:50,19.00,NaN,82.8,1.54,NaN,NaN
08/05/1999,11:50,19.39,NaN,81.4,3.09,150.0,NaN
08/05/1999,12:50,19.00,NaN,82.8,0.00,0.0,NaN
08/05/1999,13:50,19.39,NaN,78.8,0.00,0.0,NaN
08/05/1999,14:50,20.00,NaN,77.8,2.06,90.0,NaN
08/05/1999,15:50,20.00,NaN,78.3,3.09,150.0,NaN
08/05/1999,16:50,21.00,NaN,73.2,2.57,140.0,NaN
08/05/1999,17:50,21.11,NaN,73.2,2.57,130.0,NaN
08/05/1999,18:50,21.72,NaN,73.3,4.63,240.0,NaN
08/05/1999,19:50,21.72,NaN,70.5,5.14,230.0,NaN
08/05/1999,20:50,21.72,NaN,73.3,6.17,250.0,NaN
08/05/1999,21:50,21.11,NaN,76.1,6.69,250.0,NaN
08/05/1999,22:50,20.61,NaN,75.5,4.12,240.0,7.20
08/05/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
08/06/1999,00:50,20.00,NaN,78.3,4.63,260.0,NaN
08/06/1999,01:50,19.39,NaN,78.8,4.63,250.0,NaN
08/06/1999,02:50,19.39,NaN,78.8,4.12,230.0,NaN
08/06/1999,03:50,19.39,NaN,75.8,4.12,230.0,NaN
08/06/1999,04:50,19.39,NaN,75.8,2.57,250.0,NaN
08/06/1999,05:50,19.39,NaN,75.8,2.57,240.0,NaN
08/06/1999,06:50,20.00,NaN,73.0,2.06,130.0,NaN
08/06/1999,07:50,20.00,NaN,67.9,3.60,120.0,NaN
08/06/1999,08:50,20.00,NaN,67.9,2.06,120.0,NaN
08/06/1999,09:50,19.39,NaN,72.9,0.00,0.0,NaN
08/06/1999,10:50,20.00,NaN,65.3,4.12,110.0,NaN
08/06/1999,11:50,20.00,NaN,63.2,3.60,120.0,NaN
08/06/1999,12:50,20.00,NaN,63.2,3.60,110.0,NaN
08/06/1999,13:50,20.00,NaN,63.2,3.60,100.0,NaN
08/06/1999,14:50,20.00,NaN,63.2,3.09,110.0,NaN
08/06/1999,15:50,21.11,NaN,59.0,3.09,160.0,NaN
08/06/1999,16:50,21.72,NaN,56.8,1.54,NaN,NaN
08/06/1999,17:50,21.11,NaN,68.1,5.66,260.0,NaN
08/06/1999,18:50,21.11,NaN,65.5,4.12,250.0,NaN
08/06/1999,19:50,22.22,NaN,61.2,5.66,250.0,NaN
08/06/1999,20:50,22.78,NaN,61.6,5.66,230.0,NaN
08/06/1999,21:50,22.22,NaN,66.2,7.20,250.0,NaN
08/06/1999,22:50,22.22,NaN,61.2,8.23,270.0,NaN
08/06/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
08/07/1999,00:50,20.61,NaN,67.5,8.23,250.0,NaN
08/07/1999,01:50,20.00,NaN,70.2,5.14,250.0,NaN
08/07/1999,02:50,19.39,NaN,72.9,4.63,240.0,NaN
08/07/1999,03:50,19.39,NaN,75.8,4.63,250.0,NaN
08/07/1999,04:50,18.89,NaN,78.2,2.57,240.0,NaN
08/07/1999,05:50,19.39,NaN,78.8,3.09,230.0,NaN
08/07/1999,06:50,19.39,NaN,78.8,1.54,210.0,NaN
08/07/1999,07:50,18.89,NaN,78.2,2.57,180.0,NaN
08/07/1999,08:50,18.28,NaN,84.5,2.06,140.0,NaN
08/07/1999,09:50,17.22,NaN,86.8,3.09,90.0,NaN
08/07/1999,10:50,17.22,NaN,83.4,2.06,110.0,NaN
08/07/1999,11:50,17.22,NaN,83.4,1.54,90.0,NaN
08/07/1999,12:50,17.22,NaN,83.4,0.00,0.0,NaN
08/07/1999,13:50,17.78,NaN,80.6,1.54,130.0,NaN
08/07/1999,14:50,19.00,NaN,72.8,1.54,NaN,NaN
08/07/1999,15:50,20.00,NaN,70.2,0.00,0.0,NaN
08/07/1999,16:50,20.61,NaN,67.5,3.60,230.0,NaN
08/07/1999,17:50,20.61,NaN,67.5,4.12,250.0,NaN
08/07/1999,18:50,21.72,NaN,63.1,5.14,250.0,NaN
08/07/1999,19:50,22.00,NaN,60.5,5.66,250.0,NaN
08/07/1999,20:50,22.22,NaN,61.2,5.66,240.0,NaN
08/07/1999,21:50,22.22,NaN,61.2,6.69,250.0,NaN
08/07/1999,22:50,21.72,NaN,65.6,7.20,250.0,NaN
08/07/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
08/08/1999,00:50,20.61,NaN,70.3,7.20,250.0,NaN
08/08/1999,01:50,20.00,NaN,67.9,6.17,250.0,NaN
08/08/1999,02:50,19.39,NaN,70.5,3.60,230.0,NaN
08/08/1999,03:50,18.89,NaN,75.2,4.12,230.0,NaN
08/08/1999,04:50,18.00,NaN,82.7,3.60,230.0,NaN
08/08/1999,05:50,18.28,NaN,84.5,3.60,230.0,NaN
08/08/1999,06:50,18.28,NaN,87.2,3.60,230.0,NaN
08/08/1999,07:50,18.28,NaN,84.5,0.00,0.0,NaN
08/08/1999,08:50,17.78,NaN,83.8,2.06,220.0,NaN
08/08/1999,09:50,17.78,NaN,83.8,1.54,190.0,NaN
08/08/1999,10:50,17.22,NaN,83.4,2.57,170.0,NaN
08/08/1999,11:50,17.22,NaN,83.4,2.06,180.0,NaN
08/08/1999,12:50,17.22,NaN,80.8,0.00,0.0,NaN
08/08/1999,13:50,17.78,NaN,80.6,1.54,250.0,NaN
08/08/1999,14:50,18.89,NaN,75.2,0.00,0.0,NaN
08/08/1999,15:50,20.00,NaN,68.4,2.57,NaN,NaN
08/08/1999,16:50,21.00,NaN,64.3,2.57,90.0,NaN
08/08/1999,17:50,21.72,NaN,65.6,5.14,250.0,NaN
08/08/1999,18:50,22.22,NaN,63.7,4.12,230.0,NaN
08/08/1999,19:50,22.78,NaN,59.2,5.66,240.0,NaN
08/08/1999,20:50,22.22,NaN,61.2,6.17,230.0,NaN
08/08/1999,21:50,22.22,NaN,59.3,6.17,230.0,NaN
08/08/1999,22:50,21.72,NaN,63.1,6.17,260.0,NaN
08/08/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
08/09/1999,00:50,20.61,NaN,67.5,7.72,260.0,NaN
08/09/1999,01:50,20.00,NaN,70.2,5.66,250.0,NaN
08/09/1999,02:50,19.39,NaN,72.9,4.63,240.0,NaN
08/09/1999,03:50,18.28,NaN,81.2,3.09,230.0,NaN
08/09/1999,04:50,18.89,NaN,78.2,4.12,230.0,NaN
08/09/1999,05:50,18.28,NaN,78.1,3.60,240.0,NaN
08/09/1999,06:50,18.28,NaN,78.1,2.06,170.0,NaN
08/09/1999,07:50,18.28,NaN,78.1,3.09,160.0,NaN
08/09/1999,08:50,17.78,NaN,83.8,1.54,NaN,NaN
08/09/1999,09:50,18.28,NaN,78.1,0.00,0.0,NaN
08/09/1999,10:50,17.22,NaN,80.8,1.54,90.0,NaN
08/09/1999,11:50,17.22,NaN,83.4,0.00,0.0,NaN
08/09/1999,12:50,17.22,NaN,83.4,0.00,0.0,NaN
08/09/1999,13:50,17.78,NaN,78.0,1.54,90.0,NaN
08/09/1999,14:50,18.89,NaN,75.2,2.06,NaN,NaN
08/09/1999,15:50,20.00,NaN,70.2,1.54,70.0,NaN
08/09/1999,16:50,21.72,NaN,61.1,2.06,NaN,NaN
08/09/1999,17:50,21.72,NaN,65.6,4.12,240.0,NaN
08/09/1999,18:50,22.22,NaN,63.7,4.63,230.0,NaN
08/09/1999,19:50,22.22,NaN,63.7,5.66,220.0,NaN
08/09/1999,20:50,21.72,NaN,68.3,6.17,250.0,NaN
08/09/1999,21:50,21.72,NaN,65.6,5.14,260.0,NaN
08/09/1999,22:50,21.72,NaN,68.3,6.17,250.0,NaN
08/09/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
08/10/1999,00:50,20.61,NaN,70.3,6.17,240.0,NaN
08/10/1999,01:50,19.39,NaN,78.8,5.66,250.0,NaN
08/10/1999,02:50,18.89,NaN,75.2,5.14,260.0,NaN
08/10/1999,03:50,18.89,NaN,75.2,3.09,230.0,NaN
08/10/1999,04:50,18.89,NaN,81.3,2.57,200.0,NaN
08/10/1999,05:50,18.89,NaN,81.3,1.54,170.0,NaN
08/10/1999,06:50,18.89,NaN,81.3,2.06,170.0,NaN
08/10/1999,07:50,18.28,NaN,81.2,2.06,130.0,NaN
08/10/1999,08:50,18.89,NaN,78.2,0.00,0.0,NaN
08/10/1999,09:50,18.89,NaN,78.2,2.06,80.0,NaN
08/10/1999,10:50,18.89,NaN,75.2,2.06,130.0,NaN
08/10/1999,11:50,18.89,NaN,69.9,2.06,110.0,NaN
08/10/1999,12:50,19.39,NaN,65.6,3.09,70.0,NaN
08/10/1999,13:50,20.00,NaN,63.2,2.06,NaN,NaN
08/10/1999,14:50,19.39,NaN,65.6,2.06,90.0,NaN
08/10/1999,15:50,20.00,NaN,63.2,4.12,110.0,NaN
08/10/1999,16:50,21.11,NaN,59.0,3.60,80.0,NaN
08/10/1999,17:50,21.11,NaN,68.1,3.09,240.0,NaN
08/10/1999,18:50,21.72,NaN,63.1,4.12,230.0,NaN
08/10/1999,19:50,22.22,NaN,59.3,6.17,230.0,NaN
08/10/1999,20:50,22.22,NaN,61.2,6.69,250.0,NaN
08/10/1999,21:50,21.72,NaN,65.6,7.20,260.0,NaN
08/10/1999,22:50,21.11,NaN,70.9,6.69,260.0,9.77
08/10/1999,23:50,20.61,NaN,73.1,7.20,260.0,NaN
08/11/1999,00:50,20.61,NaN,70.3,6.69,250.0,NaN
08/11/1999,01:50,20.00,NaN,70.2,7.20,250.0,NaN
08/11/1999,02:50,19.39,NaN,75.8,4.63,240.0,NaN
08/11/1999,03:50,18.89,NaN,78.2,4.12,250.0,NaN
08/11/1999,04:50,18.89,NaN,78.2,3.09,230.0,NaN
08/11/1999,05:50,18.89,NaN,78.2,3.60,240.0,NaN
08/11/1999,06:50,18.28,NaN,87.2,2.57,220.0,NaN
08/11/1999,07:50,17.78,NaN,83.8,3.09,230.0,NaN
08/11/1999,08:50,17.78,NaN,83.8,2.06,240.0,NaN
08/11/1999,09:50,17.78,NaN,83.8,1.54,220.0,NaN
08/11/1999,10:50,18.28,NaN,81.2,2.06,260.0,NaN
08/11/1999,11:50,17.78,NaN,80.6,2.57,260.0,NaN
08/11/1999,12:50,17.78,NaN,80.6,0.00,0.0,NaN
08/11/1999,13:50,18.28,NaN,78.1,0.00,0.0,NaN
08/11/1999,14:50,19.39,NaN,72.9,1.54,90.0,NaN
08/11/1999,15:50,20.61,NaN,67.5,2.06,120.0,NaN
08/11/1999,16:50,20.00,NaN,73.0,4.63,230.0,NaN
08/11/1999,17:50,20.61,NaN,70.3,3.60,260.0,NaN
08/11/1999,18:50,NaN,NaN,NaN,NaN,NaN,NaN
08/11/1999,19:50,NaN,NaN,NaN,NaN,NaN,NaN
